Image,Label,area,perimeter,circularity,eccentricity,mean_gray,std_gray,mean_h,mean_s,mean_v,std_h,std_s,std_v,grad_mean,grad_std
24,Lymphocyte,45.5,35.899494767189026,0.4436541897329734,0.717694734497696,67.30952380952381,52.2506268338969,134.46428571428572,138.43333333333334,104.01785714285715,18.245186206994216,43.845538767829844,49.396148058600794,87.98139953613281,100.7124252319336
25,Tumor,969.5,212.95331740379333,0.26865124500659393,0.4145371721430255,109.57075471698113,28.860753749297196,151.46765498652292,106.46428571428572,146.87601078167117,7.660301602839419,20.547904503289832,28.917080846432754,45.98178482055664,30.293109893798828
26,Fibroblast,594.0,195.94112491607666,0.19442186952149965,0.6807617584738215,105.35513626834381,30.98047129243432,161.22976939203355,133.946750524109,155.6733752620545,5.454753331643924,20.26034158702358,38.020189711711424,54.13869094848633,33.16985321044922
27,Fibroblast,1483.5,258.2670258283615,0.27948563575176677,0.9827869625560849,100.42094209420942,38.81169360165271,161.4110411041104,141.25142514251425,152.65166516651666,8.453697924995607,26.325612918006772,47.98806164436667,65.6731185913086,45.674842834472656
28,Plasma,234.0,75.45584440231323,0.5164638808399514,0.7282009591962078,114.72983870967742,45.37693385168765,147.00806451612902,102.16532258064515,153.37298387096774,16.615248033708298,37.03557693309111,39.98333821287187,96.83820343017578,63.36223220825195
29,Lymphocyte,195.5,104.04163026809692,0.2269563447506894,0.7494196133026192,113.28521739130434,64.83371672943593,139.9217391304348,106.67304347826088,149.40869565217392,19.38154560448941,55.92561102927806,58.911974962233685,105.45552825927734,92.83031463623047
30,Lymphocyte,418.5,82.04163026809692,0.781334071256566,0.7790962218325617,129.95925297113752,56.04285320811926,140.062818336163,86.67572156196944,164.14006791171477,20.03882800242149,43.41353764627938,50.45403267567591,86.15521240234375,69.9634017944336
31,Tumor,974.5,332.49242103099823,0.11077154342148782,0.6807878388212729,141.0845734126984,43.602171337603565,137.98685515873015,72.52554563492063,172.14583333333331,22.469745440250463,34.89610916308756,37.02200737747675,112.61066436767578,77.0593032836914
32,Tumor,1330.5,447.11983716487885,0.08363284408899649,0.714707714757122,134.96104686548995,36.16122943571932,140.32227632379792,77.8088861838101,168.4817407181984,12.18219505075951,31.590636977608966,29.68736676975889,94.81639862060547,61.78510284423828
33,Plasma,314.5,142.04163002967834,0.19588411499054906,0.8882920784486219,95.43360752056404,37.22764787025522,156.20681551116334,133.4159811985899,139.0152761457109,8.37485468032779,23.39872400670243,45.34257643594722,64.30296325683594,57.926300048828125
34,Fibroblast,541.5,130.04163002967834,0.40238660560157113,0.9648448222523762,139.52271640363463,38.184603269057504,151.35341941654713,80.40243902439025,171.0112386417982,17.9107439930101,28.555849843550625,31.39176584908564,48.324546813964844,37.06277847290039
35,Fibroblast,761.5,123.982754945755,0.6225255877982231,0.8548230965440462,120.47602339181286,28.73254890612261,150.79122807017544,92.68362573099415,154.1795321637427,6.460698476761885,21.932056720706207,26.473288795768628,49.061805725097656,26.67177391052246
36,Fibroblast,278.5,142.87005746364594,0.17145597516888914,0.8249887333935014,109.45656565656566,32.34582127357181,146.75454545454545,102.12121212121212,145.65656565656565,7.854314554219397,26.499541725510543,28.69782014604211,59.99333190917969,51.74918746948242
37,Lymphocyte,113.0,83.79898953437805,0.2022137782215061,0.8359018318487614,86.0475,37.17291007911541,141.2875,114.9175,121.385,10.374721381801187,39.71083849215475,31.80576637969913,66.3786392211914,50.86198043823242
38,Lymphocyte,228.0,113.45584321022034,0.2225824791206401,0.6489951577495765,101.46103896103897,45.36622975720776,143.66017316017317,111.67857142857143,141.30735930735932,12.895739689312668,35.43012658488049,40.63392039867839,87.2614517211914,70.93611907958984
39,Tumor,182.0,132.76955211162567,0.129743100331759,0.6205103160564597,85.72015915119363,29.12991010240403,147.41114058355436,117.67506631299734,120.38196286472147,8.930214740074733,21.257527649271154,30.08185108744854,53.15479278564453,35.31754684448242
40,Lymphocyte,208.5,98.38477599620819,0.27068246388058625,0.596717065558919,80.33764367816092,46.26643314355514,148.44540229885058,131.98275862068965,116.29454022988506,12.762075940434459,37.84108849645989,51.91752161506441,80.92963409423828,73.465576171875
41,Tumor,333.5,135.35533833503723,0.22874674596187708,0.7310451697980226,116.60943396226415,29.584182822320898,146.57877358490566,94.87971698113208,152.30424528301887,10.087233777818327,24.94755185015408,27.6538813150865,73.00044250488281,44.08965301513672
42,Fibroblast,434.0,140.42640578746796,0.27656806619845015,0.8527427499320229,86.4186046511628,38.85439248571083,160.29651162790697,153.3157894736842,137.88402692778456,11.459305896328571,28.553392755338663,49.853712088449896,67.31324005126953,47.76505661010742
43,Fibroblast,459.0,172.76955199241638,0.19323604289091673,0.8826097883759856,144.6439393939394,52.75339989652602,147.746632996633,70.5050505050505,172.986531986532,19.914732726611668,37.18729293236038,43.06245742509399,67.79719543457031,56.7891845703125
44,Plasma,228.5,100.04163038730621,0.28690264142499744,0.696919186297734,134.9677177177177,47.924831751345685,148.88738738738738,86.59384384384384,167.75375375375376,15.641514890481503,33.26110721838696,41.55591796292272,91.77823638916016,70.03668212890625
45,Fibroblast,339.0,102.91168737411499,0.40223528384741214,0.8092974335085261,129.7155722326454,39.52611601918225,162.06153846153848,117.12945590994372,180.8577861163227,16.9530851121226,32.840271448096175,37.82966217056724,76.8598861694336,51.51481628417969
46,Tumor,851.0,278.7695519924164,0.13760960550738024,0.860941691132488,104.23443037974684,52.05621819267737,140.47797468354432,106.5260759493671,140.37113924050632,14.852418153688502,42.84787578498343,44.04555728360867,72.12592315673828,62.946502685546875
47,Plasma,291.0,102.62741696834564,0.3471970739273454,0.4701172729357752,112.50783410138249,44.45125931574816,145.55023041474655,96.91981566820276,147.3069124423963,10.934851586079303,35.809506550817304,38.64276657331019,70.17008209228516,59.694549560546875
48,Lymphocyte,537.0,180.56854128837585,0.20696645950979364,0.6693246720738213,108.14767441860465,61.126967037820826,143.81162790697675,98.31395348837209,138.02093023255813,14.852354120856132,46.91700034720072,55.56192463281049,75.4830322265625,62.559844970703125
49,Plasma,131.0,55.11269748210907,0.5419732147614975,0.714756639475201,135.1911111111111,33.691945331887766,147.25185185185185,83.47111111111111,170.65333333333334,10.243204445454715,21.611457409393378,31.059486056180532,93.59407043457031,57.391029357910156
50,Plasma,187.5,127.21320307254791,0.14559510049951366,0.8651824796602423,62.41375,41.57036277130018,147.47125,160.21,100.53125,11.816373108424642,34.59896530244795,50.67673552467148,75.2569808959961,73.25900268554688
51,Lymphocyte,200.5,100.04162979125977,0.2517460844252337,0.8528027686436467,103.95802098950524,41.41237429210386,143.59820089955022,104.98950524737631,140.54122938530733,10.09626215521688,35.689291489767285,35.882776334463365,63.15409469604492,41.194610595703125
52,Plasma,94.5,71.55634880065918,0.23192380509210817,0.8340542086597641,89.0391304347826,55.20115971631814,136.79275362318842,119.77246376811594,126.45072463768116,19.03921824939227,49.012291815444726,46.58261827722715,103.50588989257812,89.41124725341797
53,Lymphocyte,157.5,121.69848418235779,0.13363495886748478,0.5194653696048143,103.73275862068965,69.91381929807021,146.5948275862069,121.814039408867,139.30049261083744,25.97658329438417,55.54595709584115,69.80079572255016,130.9446563720703,117.48013305664062
54,Plasma,251.5,122.52691161632538,0.2105158885628381,0.8831752766273034,119.92194570135747,64.9515971387531,130.14592760180997,94.23416289592761,155.10067873303169,27.402071117255314,51.40941741949988,52.69140973795259,113.5744857788086,99.52426147460938
55,Tumor,356.0,119.88224935531616,0.31127919588095954,0.8020394287570386,116.18088071348942,30.467774559800002,140.59559643255295,93.4551282051282,153.5685618729097,11.792168697613915,27.751644701233,26.78888589336668,88.10071563720703,61.416419982910156
56,Fibroblast,973.5,177.49747383594513,0.388294703696447,0.9650020424287242,93.92072072072072,38.08097138286448,156.01666666666668,140.0855855855856,142.7135135135135,12.013513099713737,26.583556344107397,47.932900710661215,69.52830505371094,59.14740753173828
57,Fibroblast,490.0,111.94112467765808,0.49139033709205415,0.8803208328924942,98.79331140350877,37.1707702557134,158.3108552631579,136.07620614035088,146.84265350877192,9.8900963074319,26.235526579523306,44.04826799244589,69.38512420654297,48.245147705078125
58,Fibroblast,192.0,100.97056233882904,0.23665819220669262,0.887963405548138,56.369485294117645,14.850030541652735,158.9889705882353,177.11948529411765,101.16727941176471,8.627709913532847,8.803746012506345,27.79493505402058,30.25705909729004,17.725004196166992
59,Fibroblast,221.0,86.62741649150848,0.3700764186048016,0.8833091768395794,70.96130952380952,26.47118624957617,157.4345238095238,161.421626984127,118.30555555555554,10.371744974731264,17.082253407554376,41.417827051974044,52.310882568359375,36.5154914855957
60,Fibroblast,588.5,135.1543276309967,0.4048521206710491,0.8077804043783994,121.89546666666666,38.18504776456646,161.65706666666668,119.44213333333335,170.81573333333336,7.38840510950912,27.046473302734924,41.31074976075296,71.10521697998047,47.60704040527344
61,Plasma,175.5,128.87005722522736,0.1327953726708057,0.8283873517089635,97.61405529953917,48.10951059636573,134.05184331797236,110.38133640552995,138.23041474654377,9.004265953310046,39.753920156372935,42.50451205447812,89.96061706542969,77.60930633544922
62,Fibroblast,182.5,75.55634891986847,0.4017268003319428,0.8188113708571988,123.78345864661654,41.76898187272919,146.74586466165414,94.07669172932331,162.14736842105265,14.531482603587873,33.70707716058277,35.02973082892546,101.86662292480469,71.65478515625
63,Tumor,290.0,80.62741672992706,0.5605861594190013,0.712412765798114,137.30374753451676,36.89681819692014,153.9467455621302,87.6104536489152,171.23865877712032,4.951353515699341,27.72404038692873,32.67224489328519,52.53002166748047,30.836257934570312
64,Lymphocyte,141.5,66.72792184352875,0.3993476239178931,0.7550361189225834,71.2480533926585,26.89152775211057,140.4627363737486,130.45606229143493,107.43826473859845,5.048761306746529,24.296120310376153,26.26758267422537,39.92958450317383,31.524375915527344
65,Tumor,123.0,54.14213526248932,0.5272835423460885,0.43124325926598006,102.8711967545639,31.168498458117956,147.02738336713995,108.13387423935092,140.24847870182555,8.790568697268075,25.213738016950785,28.885626785744698,50.9193229675293,38.93534469604492
66,Lymphocyte,198.0,102.62741649150848,0.23623718651695383,0.5543664580779412,108.48074921956295,47.726958133043205,143.0260145681582,101.42872008324663,144.11134235171698,9.604258379358255,38.755689956198154,39.41102660516748,62.71952819824219,42.39628219604492
67,Fibroblast,318.5,128.3847759962082,0.2428243558292443,0.9716705316991098,105.89880952380952,54.70622460458708,141.63392857142856,102.40773809523809,140.29613095238093,13.8097159135859,43.66103675587735,47.30089961172086,72.2414779663086,67.47281646728516
68,Lymphocyte,193.0,89.45584344863892,0.30307474135843043,0.7753802713895387,96.14393939393939,60.61506703912768,139.3068181818182,114.22853535353536,132.2689393939394,20.078144154884384,46.587481995305254,56.177048270717,88.0383529663086,85.6734390258789
69,Tumor,655.5,170.26702535152435,0.28413285979010544,0.4588171370657145,136.40370058873003,37.284228957382474,140.28931875525652,78.52733389402859,169.60597140454163,18.09098754634965,32.68904855475314,30.16490836867708,93.56385040283203,60.87066650390625
70,Fibroblast,1071.5,314.77669155597687,0.1358929437437127,0.8538063899545975,129.23036465638148,36.48219824883894,149.17215988779805,93.45336605890603,168.08660589060307,15.622592038803916,29.813073542110548,31.458512541777548,79.75133514404297,53.52790451049805
71,Plasma,313.0,100.62741649150848,0.3884378628560118,0.7602081485313971,135.96146953405017,53.55415762158262,137.7168458781362,76.72043010752688,167.95071684587813,17.77534344241928,41.77078147175659,43.84548759724604,87.8448715209961,61.37240219116211
72,Fibroblast,1257.5,200.46803629398346,0.39321274441300125,0.9707611817388573,136.71341463414635,39.99933651840649,161.75573888091822,106.10437589670015,183.0229555236729,12.369819368011903,30.413710206302255,39.38672865489489,80.15562438964844,52.9019889831543
73,Fibroblast,734.5,174.12488996982574,0.3044247472501849,0.8839361129227041,142.606734006734,50.61009822352888,155.9905723905724,95.90942760942761,183.13535353535354,27.262594692533167,44.785612152803324,40.53300433428573,79.71377563476562,67.73358917236328
74,Lymphocyte,26.0,23.656854152679443,0.5838069037709113,0.8582404181201111,53.286184210526315,31.542374483721574,145.2171052631579,166.77302631578945,89.88157894736841,8.940532895896405,29.73010938424736,38.189095683007125,58.29093933105469,52.342830657958984
75,Fibroblast,1200.0,316.7350620031357,0.15031379053775715,0.926021331175328,120.4475,22.85005517559592,163.51666666666668,126.34583333333333,175.85694444444445,5.753815159429876,15.479129654509366,28.652551400786106,59.25160598754883,37.8920783996582
76,Tumor,286.5,102.04163026809692,0.3457639518689781,0.7978995190561708,100.28032345013477,34.486987409021125,141.1070465922218,109.71775125144397,140.0257989988448,10.496717147242718,32.50794228754318,30.605249143120396,88.14154815673828,63.930999755859375
77,Tumor,452.5,116.81118214130402,0.416734647521901,0.5898371118846091,144.09212880143113,38.48984614765293,137.5805008944544,71.79338103756709,177.20796064400716,16.693818950807565,31.80154628585608,29.31846831287607,100.05381774902344,62.990028381347656
78,Tumor,927.0,286.8528115749359,0.14157004700079673,0.7383133963451785,143.73881932021467,46.64038319504838,135.84883720930233,69.10286225402504,174.4060822898032,30.618482344506113,37.39849913809988,35.97976521664799,70.39625549316406,48.5403938293457
79,Tumor,575.0,143.5979790687561,0.35041368033245796,0.8414070761235015,116.30829666876178,44.782800643672,148.97077309868007,99.71181646763043,149.73130106851036,16.884272431187025,34.82591498295493,38.85811699725637,51.16630172729492,50.06863021850586
80,Tumor,110.5,54.3847758769989,0.4694803888955245,0.3827126906832664,144.08068783068782,26.22587271239775,142.06613756613757,67.56349206349206,174.13756613756613,7.300131650774422,22.729021154029198,20.856897566198505,74.73884582519531,46.250823974609375
81,Fibroblast,284.0,79.11269748210907,0.5702112985337583,0.893752618493577,140.53439153439155,43.91067674568378,151.44897959183675,82.63114134542707,174.4066515495087,12.685905729359026,33.13603739560781,36.25131917183058,92.18446350097656,59.608272552490234
82,Fibroblast,255.5,155.35533833503723,0.13302963706900822,0.8385695951177328,84.86462585034013,30.54170852381853,155.52312925170068,142.12448979591835,129.24761904761903,9.82149224586933,23.15714165810862,38.6546885036041,58.05624008178711,40.4492301940918
83,Lymphocyte,93.5,69.89949476718903,0.24047692030872114,0.5563298259783375,77.77777777777777,28.866946795321994,158.0888888888889,146.1638888888889,119.96666666666667,8.634420066022921,19.931084778107234,39.75073723984389,74.58829498291016,58.59624099731445
84,Tumor,422.5,205.9238796234131,0.1252054270165761,0.5302914973436721,81.71692876965773,27.489168335299524,152.07076780758558,138.40980573543015,122.49583718778909,9.075950790921011,25.359769433054662,30.499256618340123,77.02587127685547,50.459835052490234
85,Plasma,45.5,34.72792160511017,0.47409314455218454,0.5667546190121051,55.60846560846561,34.171178676525,149.97486772486772,164.27513227513228,90.75,10.428930716136508,32.69687565949616,38.32376951088983,57.490325927734375,50.33711624145508
86,Lymphocyte,368.5,134.8700568675995,0.25457530628337444,0.8179368409219576,107.48680351906158,44.04571485307492,145.54447702834798,100.6793743890518,142.36168132942328,11.085719781966157,33.248594657893996,39.728602482816406,58.50114822387695,41.113372802734375
87,Tumor,518.0,215.05382335186005,0.14074899015495965,0.7848450793587484,116.88508322663252,45.69456068375558,141.8601152368758,93.35339308578745,152.61267605633802,18.99657855809138,37.254316208931236,36.97076975490535,74.31009674072266,47.6208610534668
88,Tumor,439.5,146.1248903274536,0.25865468369597394,0.6264839384617674,137.98878748370274,40.570567291351246,141.8753585397653,76.96166883963494,170.5877444589309,14.418972195024685,32.387264568207414,33.560030955030776,96.4157485961914,63.19843292236328
89,Tumor,1010.0,272.5096662044525,0.17090997642205716,0.7480967851799097,129.71465428276574,27.567247768775946,150.73864809081527,91.93833849329205,166.58539731682146,7.5511371644106084,19.693211146170427,26.250149802944357,64.14904022216797,43.471946716308594
90,Tumor,92.0,52.14213538169861,0.4252262489554368,0.8517682437498028,117.78321678321679,19.28183232664816,150.91375291375292,101.35508935508936,155.52136752136752,5.910983453476794,13.389819862987903,19.614053173440954,47.37034225463867,31.88478660583496
91,Plasma,168.5,79.21320307254791,0.3374540303982984,0.48585612259689404,67.21578947368421,31.022173350916685,156.02706766917294,164.1421052631579,111.85187969924813,11.527900954813619,17.718520578979398,46.81614833139341,54.11437225341797,42.46243667602539
92,Fibroblast,531.0,118.08326029777527,0.4785504334190891,0.8859307462953084,86.65363881401618,43.64026839792109,152.08827493261455,146.4690026954178,135.16981132075472,20.076260202258272,31.2780932927447,54.111079271849675,85.02037048339844,64.31962585449219
93,Fibroblast,198.0,88.62741649150848,0.3167662292295323,0.8904736453083083,104.59272727272727,36.75134557608595,157.9481818181818,128.88636363636363,152.08,10.107604983991044,27.11874218480554,42.31772635239703,78.6285629272461,57.20948791503906
94,Lymphocyte,90.0,75.79898965358734,0.19684552207083428,0.7180818004626924,83.23611111111111,51.085812352995156,138.32986111111111,125.72743055555554,122.83680555555554,19.586228792548134,43.183720219650695,46.52229639664994,100.37071228027344,96.64154815673828
95,Lymphocyte,299.0,143.94112527370453,0.18134737155945407,0.8474444513849706,98.25198412698413,56.504301669645926,136.49900793650792,108.75099206349206,134.81547619047618,11.099299232846016,42.95171360256493,50.40868373016862,80.35762023925781,81.40677642822266
96,Lymphocyte,113.5,55.55634903907776,0.4621025125822012,0.8279688443244496,122.02315789473684,41.10927018679435,139.9978947368421,90.58736842105263,159.48631578947368,11.593736775085437,33.558468198230294,33.21637709743831,70.12451171875,54.59235763549805
97,Tumor,398.5,112.18376553058624,0.397903869959028,0.8621216690611039,100.79490022172949,27.2027587729077,151.82483370288247,113.0709534368071,137.91685144124168,7.349700487513885,19.982793567980806,28.276524228749995,50.14281463623047,34.52508544921875
98,Plasma,178.0,98.6274163722992,0.22995060320800256,0.7943593692876685,85.39547038327527,43.17554371749576,152.2012195121951,133.68118466898954,122.80923344947735,10.320243219788061,33.588892327600924,46.967677577702986,77.11903381347656,58.06011962890625
99,Tumor,324.0,158.71067667007446,0.16163767229523274,0.8733266382833171,88.88086045228903,34.74274113678381,152.4903474903475,131.5438499724214,128.82239382239382,10.709911103869002,29.54678588179084,37.266269658776515,91.3899154663086,58.00891876220703
100,Plasma,106.0,118.62741661071777,0.09465544112978802,0.7863610599503637,106.22010869565217,23.76442189101751,146.64945652173913,97.24864130434783,139.38722826086956,5.855316213963452,18.942185302216608,21.344821689806558,57.17888259887695,45.963233947753906
101,Fibroblast,828.0,218.99494743347168,0.21695617256064215,0.9700072302936174,131.19967159277505,30.13004435713224,164.72545155993433,122.13267651888341,188.8423645320197,10.64393839082533,23.464499256292754,33.80481177055259,68.05998992919922,50.9344482421875
102,Tumor,399.5,154.87005722522736,0.20931084453216664,0.7544922174176595,92.4354609929078,18.947831084366094,148.17730496453902,117.64255319148937,128.43617021276597,4.327028180937277,18.062693161911238,18.290887459500993,33.869293212890625,19.884315490722656
103,Lymphocyte,273.0,135.11269783973694,0.187923104977039,0.6635451994195765,89.23548387096774,33.48277408235076,143.86451612903227,115.27634408602151,124.80860215053764,7.813066601028225,32.93365732019075,29.47205585873912,52.258609771728516,42.896705627441406
104,Plasma,152.5,76.38477599620819,0.3284475970644472,0.6423843035400669,86.9928774928775,38.22871201341166,141.04700854700855,121.78062678062679,125.91880341880342,8.4262722303985,35.99755089255955,33.35137058556536,63.24424743652344,55.01444625854492
105,Tumor,207.0,71.45584380626678,0.5094536818266493,0.9272639679674961,107.67001114827202,25.114150170687886,145.28874024526198,102.5072463768116,145.2998885172798,8.673581171676966,21.11729209742404,23.91629610973518,55.241539001464844,38.5809326171875
106,Fibroblast,561.0,238.911687374115,0.12350880906105592,0.8646170655868769,112.9041394335512,39.57755636234437,146.56136528685548,97.76180101670298,147.56354393609297,8.869794222647837,31.14929811772534,35.157769630105015,57.304603576660156,36.874759674072266
107,Tumor,251.5,136.87005722522736,0.16870616596971974,0.8299251994331549,95.44212523719165,40.17962478962179,147.76660341555979,119.90417457305503,133.91366223908918,9.4351167116597,30.00280381635005,40.17538805976977,59.51420593261719,44.489200592041016
108,Lymphocyte,306.0,172.42640602588654,0.1293372844632039,0.28768428301073573,62.255208333333336,32.746731292959055,155.38333333333333,166.17083333333332,105.50833333333333,12.610054409962824,20.03767241902681,49.87841397393824,62.23189163208008,45.29249954223633
109,Plasma,138.0,72.14213526248932,0.3332045824674311,0.7493917527212354,104.75393939393939,48.748047975799736,133.8969696969697,105.05575757575758,144.40242424242425,13.705218754922997,43.02646733224499,42.75960136945343,121.30802917480469,79.0311050415039
110,Fibroblast,259.0,88.14213538169861,0.41893099430619163,0.9379861709066039,127.31746031746032,44.65775511557551,151.18571428571428,89.12539682539682,161.73650793650793,14.776927072167144,29.897154232330156,41.15245099293758,89.63179016113281,58.5015983581543
111,Fibroblast,367.5,116.52691125869751,0.34010634768576303,0.7557732153727182,112.7734375,29.524569970341545,163.37109375,132.22343750000002,167.02187500000002,5.2948036487401895,20.198315540747192,35.288823782953855,56.3636589050293,38.30158233642578
112,Plasma,196.5,118.04163014888763,0.1772156295130365,0.5700790477635851,93.23581757508343,34.53949403416034,144.02780867630702,111.93325917686317,129.04115684093438,8.462329322135464,27.99185475739868,32.11820280270572,63.53771209716797,46.63502502441406
113,Fibroblast,776.0,237.88224959373474,0.17232469224032898,0.9722589755532027,139.989417989418,32.38840883757939,150.65752765752765,75.11640211640211,170.3838383838384,7.815641489742355,24.79710675577597,26.67734000838339,52.23386001586914,32.722660064697266
114,Tumor,398.0,102.76955199241638,0.4735480029772385,0.7755565344466145,106.67656415694591,20.80659696520301,150.79851537645814,110.73594909862143,144.59278897136798,5.2520478177039704,15.534699343606258,21.69741863846127,47.30319595336914,27.87192726135254
115,Plasma,72.5,53.55634868144989,0.31763324368407114,0.8935099674226533,84.16206896551724,39.86987668633739,138.32183908045977,117.84022988505747,121.25977011494253,9.110678656571135,32.1140351734186,37.69818575399294,57.840850830078125,56.08187484741211
116,Plasma,36.0,35.65685415267944,0.35581668987863485,0.8932654520629363,90.37950138504155,25.0027703900029,143.59279778393352,113.1994459833795,126.25761772853186,5.8714628119324646,27.341770419366867,21.423512179453112,56.56882858276367,45.48703384399414
117,Fibroblast,865.0,138.91168701648712,0.563311218182917,0.7042600074507693,107.80610795454545,26.97779057454113,162.54030539772728,134.6209161931818,161.01988636363637,5.646374331245552,21.402127821713286,30.71051885216048,51.940128326416016,38.136444091796875
